Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
1435751,Theresa Grove,Valdosta State University,Biology department,4.5,1,BIOL1107,"I had dr. Grove as a lab professor for 1107. She was very hepful and you could tell she was very knowledgable about the subject she was teaching. Always well prepared and could always ask her questions during class or during office hours, even after i finished her class i could always ask her questions. I would advise that you take her.",1,0,"Jul 25th, 2011"
1435751,Theresa Grove,Valdosta State University,Biology department,2.5,4,BIOL1108,Won't help you out at all if you get behind or need material. Is not the teacher you want if you fall behind for one second.,0,0,"Nov 3rd, 2010"
1435751,Theresa Grove,Valdosta State University,Biology department,5,1,BIOL1108,"A very educated lady who is an excellent conveyor of her topics. She started giving us powerpoints with blanks to fill in, but now she gives completed powerpoints which is very helpful. Lecture attendance is not mandatory, but she gives quizzes that you can't make up. Her tests are straight from her powerpoints. Lab praticals are open notebook.",0,0,"Oct 21st, 2010"
1435751,Theresa Grove,Valdosta State University,Biology department,5,2,BIOL1108,You need to go to class and she puts the notes on powerpoint and you fill in the blanks in class...you don't need the book...if you study the powerpoints you will make an A...I would study the notes a few nights befor ethe tests and make A's and high B's...I would take her again,0,1,"Jun 2nd, 2010"
1440423,Mitchell Paine,Valdosta State University,English department,5,1,ENGL1101,"LOVE him! He is super sweet, and his class is super easy. He doesn't give much work and usually let us out early. He is a such a cute man!",0,0,"Mar 28th, 2012"
1440423,Mitchell Paine,Valdosta State University,English department,5,1,ENGL1102,"Mr.Paine is a nice elderly guy; he's very approachable and nice. I got an A in his class with my eyes closed. As long as you write great papers (not good, but great), listen to the few things he says in class, and read you will be fine! We rarely ever used the book either (so rent it, don't buy it). Piece of cake.",0,0,"Jan 17th, 2012"
1440423,Mitchell Paine,Valdosta State University,English department,5,1,ENGL1102,"Mr. Paine is a really nice professor. Ask questions in class if you don't understand, he will be happy to answer anything. His papers aren't super hard, just turn them in and he will grade accordingly. I ended up with a B and I did mediocre on my papers. Don't use the book that much but we do have a midterm and final based book/class notes.",0,0,"Jan 3rd, 2012"
1440423,Mitchell Paine,Valdosta State University,English department,4,1,ENGLENGL,"Super easy, and very nice. we always had in class essays, but they on;y had to be like a page long. we were never in class the entire length of time.",0,0,"Mar 31st, 2011"
1452325,Rachel Sutz Pienta,Valdosta State University,Education department,1,5,EDET,"Rude. Disorganized. Wrong due dates for assignment. Assignment expectations were unclear. Grading was slow and feedback was unclear. She also did not appear to know too much about the subject matter. If you can avoid taking her classes in the EDET program at VSU, you should!",0,0,"Jan 16th, 2014"
1452325,Rachel Sutz Pienta,Valdosta State University,Education department,1.5,3,EDET8020,RUDE. ASSIGNMENTS WER DIFFICULT TO UNDERSTAND. LACKS CLEAR ORGANIZATION,0,0,"Oct 18th, 2013"
1452325,Rachel Sutz Pienta,Valdosta State University,Education department,4.5,2,EDET8030,I thought her directions were very easy to follow and I always knew her expectations. She also was a pretty easy grader.,0,0,"Jan 11th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,4.5,2,CRJU2400,She is a great teacher. Take her..you will not regret it,0,0,"Mar 28th, 2012"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,POLS1101,"Dr. Williams is the coolest and nicest Professor I've ever had. She makes learning fun. No homework, the test are easy and she will help you in any way possible. Always got out of class early and hardly no class on Friday TAKE HER YOU WON'T REGRET IT!!!!",0,0,"Jan 9th, 2012"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,PERS2615,SO EASY! Take her for politics & film. All we did was watch movies and talked about them. One movie critique and a movie making assignment was the only work we did. She's also very awesome and acts like a teenager! Willing to help with anything you need for her class.,0,0,"Jul 19th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,3,1,POLS1101,"YOU CAN'T GO WRONG TAKING HER ... She is incredibly easy. You would love to take her class. I took her MWF and we only showed up on Friday's when we had midterms and when we were doing our final project. Her assignments are very easy and she makes it impossible to fail her class, EASY A.",0,0,"Jul 6th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,3,1,PERS2615,politics & film- watched movies and wrote summaries. easy class. doesnt even really teach.,0,0,"May 14th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,POLS1101,"Dr. Williams is a sassy black lady whom you will LOVE! She's very interested in making sure you understand the concepts without forcing tests, papers, assignments down your throat. You do have to work in groups, but it's almost impossible to NOT get an A in this class. I recommend her to anyone needing POLS1101.",0,0,"May 5th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,POLS1101,"This class...TAKE IT. You will not regret it. Best class I have ever taken in college ever with Dr. Williams. If you take anyone else, your dumb. SHE IS THE BEST. NO LIE",0,0,"May 2nd, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,4,1,POLS1101,VERY EASY CLASS,0,0,"Apr 1st, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,POLS1101,AMAZING!!! I wish she taught upper level so I could take her for as many classes as possible. Only one test and its super EASY! Attendance is critical for group presentations.,0,0,"Mar 30th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,POLS1101,very easy,0,0,"Jan 14th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,PERS2615,Possibly one of the easiest classes I've ever taken. I really liked Dr. Williams though because she didn't believe in test; she didn't believe that the students learned anything from them. It's defintiely a fun class and she's an awesome professor.,0,0,"Jan 10th, 2011"
1458367,Lisa Williams,Valdosta State University,Political Science department,5,1,POLS1101,"She is the easiest professor. She usually lets class out early, and she only assigns one test. After that, all test grades are based off of presentations and debate. Class is let out early almost all the time, and she's really easy to get along with!Highly recommended",0,0,"Nov 5th, 2010"
1458367,Lisa Williams,Valdosta State University,Political Science department,4,1,POLS1101,"EASIEST teacher possible. Gives out extra credit normally on fridays,if you print off the power point slides thats extra credit,if you answer questions thats extra credit. For attendance some days its mandatory but have someone sign you in. Only 2 tests are given, punch of useless assignments. Extra credit is points added to ACTUAL GRADE !",0,0,"Jul 5th, 2010"
1463708,Ellen Stevens,Valdosta State University,Economics department,4,3,ECON1500,She isn't teaching anymore except online classes and I think this will be better as an online class. She gets off topic sometimes during lecture and some classes are boring where she talks about stuff not even on the test. She cares and if you have any questions definitely email her. Not a hard class but study and read the book. Youtube things too.,0,0,"Apr 30th, 2017"
1463708,Ellen Stevens,Valdosta State University,Economics department,5,3,ECON1500,"I absolutely loved Pr. Stevens. She was super sweet, understanding, and knew how to pick on students without hurting or completely embarrassing them. If you ever need help she is there! She actually made me enjoy business classes and if she was not retiring I would definitely take another one of her classes!",0,0,"Apr 18th, 2017"
1463708,Ellen Stevens,Valdosta State University,Economics department,1,4,ECON1500,"She teaches things very narrowly in class. Her tests completely flip-flop what she's taught, so even when I studied, I was still left very uncertain. I wouldn't recommend her class to anyone.",0,0,"Oct 27th, 2016"
